x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.4200410038139508,0.8558887059889493,0.2635781981215529,0.8949462398421691,0.20308234272123224,0.8666132866581904,0.33728188623174243,0.7254361283103268,0.44100652967484527,0.30473723813172776,0.14116587010081055,0.7373326321858819,0.29678439774656984,0.5189015110978027,0.08040179506366636,0.7081012488201338,0.626990714149358,0.4277051219922606,-0.3737844932551261,0.8093596705557855,0.5427954992058761,0.25131093004422106,0.4672716621167938,0.9265177730965486,0.4400787396050585,0.28181842231186205,0.33521918853982524,0.7993243523997504,0.26535037665778155,0.9081351516627378,0.25546041883220466,0.7534304569432274,0.6957353560452355,0.5747143689804329,-0.15285145869946684,0.7461923056572235,0.7395555576559644,0.5085326714588788,-0.3811222748438973,0.9452663092831787,0.5153806389939599,0.4360526676775224,-0.4727456577251948,0.6926160498059735,0.7283700122977921,0.28939864244740926,-0.07130903461032878,0.9332403637561083,0.6681621842619216,0.24270280417687332,0.38471683542733465,0.8325323736120529,0.6625014447124877,0.7801715601497675,-0.4999021597993447,0.8371786453888374,0.7708968301619669,0.35707342730128083,-0.01958480256261473,0.9103754101595689,0.3670570773308582,0.1355405047302985,0.10887009858579198,0.8274301462162679,0.8072109114072216,0.27545646811330554,0.20019143362460054,0.9004488633427696,0.5603070999539231,0.5172937926677513,-0.40771720264383887,0.9405212355944474,0.5852925428308474,0.12274211175498856,-0.006295426385395084,0.7989474206597321,0.7783083375894343,0.18539946898811552,-0.1543844502576589,0.7601849114578252,0.5229880028985724,0.3091182901559075,-0.4316362464116624,0.9427555951243125,0.6219729128905739,0.8223332819052818,0.3929478737310909,0.9196756353967598,0.17921088036367824,0.24177751330667552,0.02924015596203969,0.923310251382657,0.4116810220954505,0.7351289837474984,0.14472513672715726,0.9396922998611036,0.36465523659563565,0.31173537968398735,0.4732705925900037,0.8469999989431743,0.5247244808145933,0.5036636033599549,-0.3092262679084725,0.9310156444602935,0.19233809555595238,0.812357905576463,-0.08074615072402609,1.0,0.28401849928763284,0.5485155120855907,0.437318948529701,0.8859495330458793,0.6988704557976315,0.673858393405061,0.20731644633944116,0.921020944214377,0.7316612013619257,0.853303754848789,0.030422434130801843,0.8634827134322758,0.7242959341339578,0.37203360826895515,-0.07812387602658581,0.6908492781004256,0.362486113961182,0.594445620394556,-0.4682141496790413,0.6896495610661781,0.6629075686572428,0.25962481504535817,0.16576935760550676,0.7382826199444906,good_form
0.6224190709382292,0.8977303302659523,0.00044993353254129884,0.7945922130530357,0.191204517908159,0.8634287070255211,0.3264812142889867,0.8957256771766351,0.5719791227639249,0.6923260433710728,0.129809977398651,0.7742954876264578,0.42245999575368154,0.721769569440082,-0.5041451208018057,0.7336312850308389,0.5276177511487321,0.45017458906523994,-0.3355990198239245,0.8327703063171137,0.40513739575492375,0.6099300020566545,0.007117452491557104,0.9449426148133208,0.24762712264788014,0.5438641550422336,0.48289090891808295,0.8336004973723137,0.7704987226206158,0.3964281198442075,0.4570281188167687,0.9617451738936424,0.7140654963009737,0.1047593566834476,0.3324604800976008,0.7907024228495522,0.6559884983847968,0.7549921496165481,-0.21838345930797648,0.7555784108000924,0.4188572274111255,0.7431059056333412,-0.14268813276722156,0.9954973904010821,0.27551338072745885,0.8158369902117842,0.011735699497625988,0.9453343787449688,0.7502439405325396,0.5344665382428743,0.15499942963980062,0.8503669104727546,0.6764635173993837,0.7181512800054008,-0.3892915022829546,0.8453849437807317,0.3941045996199186,0.19852735737192295,-0.3521089865249897,0.9183143260078191,0.21469611698856966,0.7293387719447539,0.1918733427314475,0.7201356911583329,0.6659078253984083,0.5266728124958878,-0.07614825347287152,0.966133142750018,0.24416889569392586,0.2257091112745091,-0.38464895619203227,0.9027973250767979,0.37590910140532485,0.7951311505672042,-0.2744506395095707,0.973506566155074,0.8246451705216905,0.5031313240783581,0.14684505086967609,0.9123914468101522,0.27106388686922817,0.3086045859666812,0.4336170472329432,0.9550912822583945,0.48505416247953254,0.42020519920516,0.10266458861459307,0.7117823179762474,0.5844340393919147,0.26672272679300013,0.4345159869082682,0.9373776598348567,0.7900748806839143,0.2450898391222918,0.06224216217624779,0.802279756530231,0.23393017198491994,0.7927175128793373,0.3038996997004927,1.0,0.484558778747834,0.1808346902844386,0.4233687438440099,0.9074059267732342,0.29172049900105396,0.6386089261024419,0.06152265940143305,0.9668023343695559,0.7388996805867101,0.45015892412056463,-0.3852832407609614,0.7223558320939704,0.2581577150987464,0.07085108897910353,-0.15480057788229418,0.8913261511723091,0.4743260447087835,0.7258114562149821,-0.0957759086999437,0.8859721151064802,0.5029028213176587,0.34420369250345945,0.1231235159699919,0.7508594151956789,0.7274678935761583,0.463311855565051,0.16541713132193603,0.7309911149121014,0.30980572088362385,0.3956954870531448,0.0011707098610402832,0.9026990565981451,good_form
0.6782197339328039,0.652569329012215,-0.3457828018875937,0.7901422823499035,0.4890519689410041,0.704201753597876,-0.40173918094029737,0.7981225815318977,0.24917619189817958,0.4294848192668103,0.019685808770172633,0.7511101910181309,0.27169782626521843,0.8420207073697166,0.09513981970700103,0.8865050117167815,0.5345923057448324,0.6686955847281773,-0.04981690281968778,0.7764624236480717,0.40064518415627126,0.8794696913590898,0.09392694087210976,0.753888222127202,0.3094332936924497,0.8164075775121574,-0.424545215275686,0.8392021436302444,0.791700603717709,0.7728545958192132,0.3190587170578644,0.7923985905809177,0.5277024305510896,0.28788563291493696,0.23694208443427364,0.7570748235004846,0.2675804988705758,0.564275709958057,-0.2244061689157874,0.8753194398531119,0.42208842310064115,0.19599390416071644,-0.4199111872859294,0.9743939326238311,0.6676781584774228,0.5724500847654156,-0.021000893982415454,0.8114725705098641,0.786359915325819,0.25007486979855237,-0.4267516793917185,0.9140986554645684,0.326771889166575,0.2724327702654724,-0.31831170800037323,0.9378519454260579,0.3980512260330642,0.7462492818964355,-0.06049672384599055,0.8466120750729779,0.34403990825026176,0.8350769624973942,-0.14568050354238543,0.8859409391983352,0.2872005686992023,0.7401845631422435,0.11088553793770864,0.8430414402036006,0.3586730804036073,0.7018302761638805,-0.44571676637906266,0.8607665774843,0.2574931769716021,0.7847078432485116,-0.35737156533511055,0.8007428806845576,0.6165461379455731,0.5880250122420095,0.15837403948901446,0.8927382192340624,0.5261185217788162,0.8604110953289568,-0.34446070099182197,0.890384282083013,0.655630984255636,0.8649079058649362,0.23910236684618658,0.7355373993456547,0.7617347071071828,0.8623386406948401,-0.08300992119016429,0.7645624201414388,0.21261489578801546,0.3350606598794053,0.31931686027724976,0.7028559662451489,0.40261576959230466,0.3474997024546201,0.23258638682802948,0.8302109108719887,0.5359997855425949,0.45767166019459354,0.40946812725700343,0.7865876515601565,0.25148838668544526,0.8970168997345578,0.006156705546599685,0.8757282969575343,0.308826868635661,0.2546787810847712,-0.4685498765003222,0.8716999433046535,0.5077804097149411,0.44518138023066667,-0.12738717301903044,0.8523357656406478,0.6051132938063587,0.4524184387783603,-0.4601802030587904,0.7242647437855125,0.18738376647477958,0.19754683419110686,0.2951095774100267,0.7460669824653081,0.6117388925613976,0.7968758866239138,0.3420818897263593,0.8129641300992566,0.214323814551284,0.14338455315586843,-0.27363320446983463,0.7042616184332862,good_form
0.6593335535725866,0.3855740803852136,-0.26618515361863315,0.8490036060898674,0.5203299267750092,0.45688394559529477,-0.20628693450657928,1.0,0.7428873715142961,0.7056808369047197,-0.10175020397288081,0.7216060743764895,0.2728184508375073,0.7523780949313931,0.48831908580550576,0.838139599138505,0.3695537270986012,0.562996221691545,0.18472987724111575,0.9692099424125231,0.2927263956201562,0.8320513777441846,-0.07087629469854442,0.8004266822117798,0.23121453583285784,0.555487995460784,-0.2741683553782257,0.8378615201447497,0.5226756285745141,0.49484651934745955,0.15215840883789267,0.9834891180903347,0.49711997851080264,0.6128902918462216,-0.17829545033879451,0.9675226322836851,0.36027741918780803,0.7238773597415507,0.2848731354524819,0.9034585685452979,0.7539421652960109,0.18274801756096712,0.4578413108409217,0.8460134467930631,0.6825333744876969,0.593807474698254,0.20086892890050417,0.958912449212858,0.2867240762682349,0.5754192415087617,0.41469719451090875,0.723813807523192,0.7191480061324077,0.7663940130539555,-0.18958945130539068,0.9424911997758305,0.24243448809429835,0.6482363995370284,-0.1311854785448592,0.92136112698886,0.39289718154475045,0.6220227086509144,0.3756319792341797,0.912945905258403,0.4790153217543299,0.6310720601170501,0.405268557100953,0.9847678402167231,0.32318347212594006,0.17302333920303317,-0.14607154010695908,0.7908559921469549,0.4502824362653407,0.6394380492699456,-0.2827353863279845,0.9984847450283997,0.5713758776906859,0.2434761821538232,0.4969519990151329,0.8186075132132509,0.32565414448452484,0.26500275622655767,-0.25110370597002757,0.7445165527682869,0.6216708312493013,0.19280184277193943,0.34678322901721903,0.8032497250129086,0.26060941025315104,0.8086578259040448,-0.22122907195783734,0.7790585671601682,0.25152951648937016,0.4626537277269147,-0.13766370896840946,0.7824018941608758,0.7009353595788967,0.5170004391525609,-0.0057755928808257695,0.914656481912576,0.3766266057256001,0.8130494697062723,0.31875951539871117,0.9209214622064411,0.5678244653227735,0.7051075853747795,-0.31726471537675915,0.9479225143399338,0.300277918989383,0.7553023502583728,0.3049370551381435,0.8671653914487953,0.585391095533982,0.5635373693679538,0.27793948450340455,0.7376746221634943,0.5706444635893584,0.8495042842659801,-0.3760176370121253,0.9606382401827142,0.22923192393583128,0.5732806056423091,-0.12280646246235646,0.8849596501087833,0.5810169479555782,0.4127460459689971,-0.2175730447172675,0.9890962655602611,0.5906032474954754,0.29406483679661116,-0.40461493082498406,0.9021662733468262,good_form
0.4509246698285635,0.6156875471177223,-0.10723032319433232,0.7893056686348868,0.32621979884719865,0.14725318293937165,0.15852133230343912,0.8196929675002039,0.6664835301804606,0.7900066576452803,0.25922927705725435,0.916668440798414,0.26958175436454984,0.1715331317196794,0.18812737552718714,0.8154707353203412,0.3523499162760771,0.6895696939771714,-0.2213160975461407,0.8517743378474263,0.5976496088133414,0.7871436906285242,0.2797789381115384,0.6887183538206563,0.5750610967498226,0.6211372790667974,0.05470513583650216,0.6892915692657992,0.2558755958118104,0.1756796549493568,-0.11450030359405987,0.7512663818400412,0.30168215675384535,0.17071553671340872,0.1503947158159085,0.9198124256545054,0.6548000405921433,0.7453344585496815,-0.11904459000468863,0.9306637777621622,0.5028132364893791,0.675593900723179,-0.42477696413329685,0.7265889441252075,0.7850320616462593,0.41236204058912274,-0.2833312209092865,0.9456360255362244,0.34934320425338766,0.8766112815414254,0.4696456313983162,0.8617260244265292,0.6964481899849815,0.65244775820885,0.24719555757118047,0.8485899663866656,0.45971670551493793,0.6978793270818427,-0.0002846010070287567,0.9304991282848132,0.7349067533398241,0.2764458218732814,0.13284718728913755,0.8946815413442343,0.3072987839023163,0.31348924032428943,0.4822670971335282,0.7468807991711248,0.4599343341735367,0.48946048525122926,-0.16666026011465243,0.9011017911780487,0.6656203132331656,0.17903908409090846,0.4897463814674875,0.8262617307518655,0.45155947150892645,0.2919862639837354,0.1107122855796824,0.9535681247368505,0.7013214264651043,0.740609125378343,0.08392233920847086,0.9597369394237808,0.5333545183449309,0.8476702222337976,-0.45908375552516856,0.6966689605123658,0.2432702689242849,0.22560433028763094,0.50659032515604,0.9316105013669398,0.5154716044889025,0.6126932874943729,-0.3480932671424357,0.6879237656983302,0.7781335796490955,0.17946923009512916,0.19000347283890137,0.8430387035508234,0.7707905126187133,0.6676115105518688,0.019285282667586983,0.9090947781715718,0.335457800743411,0.6120228591857386,-0.10741836127770138,0.9019451413185172,0.7175689374965426,0.7451901306123859,0.0908056707651606,0.896982606472658,0.6817064534241046,0.7123396368907234,0.2943522123729571,0.8309865753955091,0.374923650951036,0.350101425625044,-0.11660654334453466,0.8821783661388086,0.3225987694543364,0.2036054551216411,0.12308390312120979,0.8939672118963324,0.48365762174645893,0.45043752716464697,-0.4539065255533715,0.8511693964146324,0.5799216274718022,0.7175304377130901,0.315069760795131,0.9141850603099578,good_form
0.2023012978898288,0.8455820289085164,-0.16814913490338393,0.7083544621904495,0.6620229759681914,0.550144445099968,-0.20834204871476256,0.878607471993335,0.29666225684178393,0.651289921854837,-0.35042152697500645,0.866358509859326,0.7802606151955062,0.47824840655343476,0.3084384998358038,0.8759339232276062,0.6634612102200803,0.842356705542465,-0.2967974927588932,0.7497553480165499,0.6548454966614399,0.325424711682985,0.30590737744848323,0.8700244586500966,0.5482593247277303,0.23181495220122222,0.2377499743837643,0.9558990832303987,0.5624907806862434,0.5889521169243424,-0.2841263952434192,0.8500541348805357,0.4682994305390744,0.7066461449891117,0.1848535965046199,0.9933051909086092,0.23840939885653822,0.7908738943960495,-0.30745100591607255,0.7816120040134834,0.2471851427996181,0.7569557854900678,-0.3061626309409961,0.8694847057783046,0.4332525955716729,0.643969944345873,0.48003912410599936,0.8974363754016594,0.5407653060074675,0.8378259376662045,-0.3269215788693144,0.8889233144169039,0.6318517420436961,0.3717290503972896,0.1891736784868017,0.9414693265097168,0.5152456044588709,0.5958191536745969,-0.3967133943502116,0.9457151724849341,0.18497212085279136,0.35266251129451376,-0.2589547622126346,0.7649831103824061,0.5619931871873217,0.5105657490933754,0.4377735028741727,0.843283553987976,0.7173348189305621,0.7296254169042401,0.30076063317846946,0.7734343820935915,0.40715929674776846,0.8968434866719377,0.1687762283256783,0.9579003752173455,0.2927129323130619,0.4983134351110451,-0.10020397372974475,0.7545060527358093,0.7607065888155571,0.4431165515496733,-0.2123777617715626,0.8638411334519973,0.5674839155200936,0.6499753966555217,-0.34500179772730966,0.7116631687108396,0.7779393018872294,0.285294689642978,-0.3655141676836284,0.7398238062742384,0.5246443595987003,0.8676595237133834,0.2628918468079797,0.9032522296940887,0.2550239655229325,0.7732437634407731,-0.03938609661458172,0.7735698567522825,0.6506580472197544,0.1166610916509687,-0.11342423319572106,0.8480704438861802,0.20696626780287608,0.304546996071655,0.4782653622783369,0.9209997547472658,0.46376075571214637,0.7577896119111548,-0.4053763404142239,0.8807065107093803,0.4121515163142633,0.4363791166039498,-0.052665542388750645,0.9720251574220558,0.39594853749294084,0.7605829650806714,-0.44673174359748885,0.9765144492487569,0.5912012521591069,0.5775925604130073,-0.39308021448877756,0.8582531132052159,0.19806121457083664,0.14840133206642955,0.24033166622157076,0.708487415220174,0.6205364497355087,0.2625355205072757,-0.3059697109497993,0.7143827931426299,good_form
0.6013620241495395,0.41667631191032994,-0.2851949823628127,0.7797159723458436,0.22631099655692347,0.8801628676527722,0.32928356018282523,0.7980033261360819,0.6661656889736619,0.5858557540776821,-0.33078011103499355,0.7794160844839159,0.7719936366030067,0.30886891371678993,-0.36128915393188704,0.7475795981866024,0.7118481752943907,0.8093583824726223,0.4287460326723195,0.7903698617730048,0.6738622269348876,0.6119023322690207,-0.3331435641652883,0.8752353560441833,0.5083266793608688,0.824596084692568,0.24411173767888147,0.827455906464438,0.610562061550379,0.7741723679628588,0.13211088883352756,0.9113260520287614,0.6561249199787921,0.2721205610675219,0.07901757903519926,0.9077257307225147,0.5168379422175653,0.11714929951120738,0.2585717970559382,0.7189840553602123,0.43069824682751556,0.2111177165536637,-0.1899020899947474,0.981647045185922,0.40440229261529576,0.45534915474744264,0.18458098357895794,0.7521294647946486,0.6266253870758645,0.17605020019823756,0.10046503794436053,0.8802959153718808,0.35848873962643013,0.7509749671575041,0.012183431212587931,0.7422235879117095,0.6588325323913878,0.47648451281182624,-0.06145461576136343,0.7418008078442194,0.5384514399516592,0.7256123427180357,0.5227681853034567,0.9915759534724397,0.30869344067272464,0.4587887823224744,0.3300252971998917,0.792757536914133,0.40352449818338343,0.0855885795143948,-0.4693448818249491,0.9465570613767587,0.36585005745085863,0.4330714333979098,0.3493319137703961,0.8951348257719096,0.3133131677405237,0.1553392858739743,0.2158950657665296,0.8583138308280903,0.5641320081569858,0.2042097908186091,0.23381543429391446,0.8805489397993447,0.7736065196918125,0.29421448785875354,-0.22847761975833772,0.9128752451424326,0.17168335490451075,0.1678034706915046,0.42117433128625964,0.7361470601929142,0.18184312092756283,0.6204506953935455,0.479279727805987,0.8429646665751677,0.2865559433377339,0.5755589907464314,-0.05075934484762479,0.9753965501491735,0.7189459647112943,0.5628403427712828,0.026919742479910944,0.7270901047790987,0.534854126488741,0.18345897341914652,-0.0889580071821803,0.8252142720448153,0.5869261514684758,0.5638430239084881,-0.4506461777006051,0.8377669544980945,0.30528539752169814,0.3591249818546723,0.2509152803103242,0.824551941677248,0.8086559892274682,0.7160532371077363,-0.4764421770462527,0.7834235287350448,0.26554962818473365,0.596658524213088,0.34048773929172954,0.8007631205414888,0.5479131297392427,0.6247214075426875,0.3076088159617836,0.801864008698919,0.6692613036208219,0.34533637238918147,0.33807680541176593,0.9803149577415992,good_form
0.46467844015446463,0.6204828311641502,-0.41812874283553103,0.9737723464471962,0.786723306121808,0.6540505989564989,0.15841899428523648,0.8015777414291078,0.638381850290729,0.8062984142114612,-0.4172241958315782,0.9458008978142679,0.5837085811938151,0.33932365080511007,-0.002892210135963181,0.9460337080671639,0.3963461864391298,0.23167278627230128,0.20417885734990432,0.9293452601224546,0.4901768053062069,0.6904286633162842,0.15922218668840632,0.885794658115711,0.5711929370314743,0.20503498636905898,0.18184331950635685,0.7923531051554281,0.3388353258050372,0.8084114801755178,-0.24073053803770106,0.8793096736071152,0.22692621472292693,0.35294086359553234,0.16585721990251842,1.0,0.35351943961195037,0.8062654384712511,0.1928739252915735,0.86572456601506,0.5172823683935948,0.40250977353024453,0.48343993512203964,0.7370261715934759,0.3827986073480437,0.7989806911195577,-0.22649054357899415,0.9949506908166752,0.7049825451833351,0.36198063226784644,0.36828451991869093,0.7267877812012171,0.1863687733834618,0.4536583139400209,-0.1797285874005281,0.9137195127409662,0.7367825421460551,0.27150170967513537,-0.43957790049298284,0.776620430627557,0.26010600322598865,0.8477223774006168,0.1151356170780937,0.9623435461856448,0.3874189823821178,0.46673425963102827,0.3061252208899293,0.9068753183762204,0.5500970476211964,0.6452420865620891,-0.21914767727523743,0.8501914170150905,0.7578656443170333,0.5844130023434296,0.22874450446259884,0.8254793676241468,0.45536966373047155,0.13485688494933312,-0.39007030992730235,0.7982454116111838,0.31801136552205883,0.4982149746449716,-0.48811071063119554,0.7291082187152305,0.5118645681386036,0.31975167193172094,0.425372640719484,0.8031839952350877,0.4902790278924761,0.7691037318958842,-0.042516213185000234,0.8789949109493895,0.7349053805002641,0.6741619758131961,0.14014962665581224,0.8107486016761453,0.2644699780629892,0.38732751589296,-0.04638863038630407,0.8122529441874503,0.22630002690028517,0.4120356810637128,0.4397539489732398,0.9009487864757713,0.5694088803529166,0.8378596285651114,0.08969894419840595,0.964280772155434,0.19604946828372322,0.4394843061249335,-0.20176216450589576,0.8252466453207618,0.3929758657067189,0.7188450078917487,0.12841891195681007,0.9720643923691721,0.3895619718525248,0.7363945647120591,-0.05626665842782878,0.9557302676187014,0.4119710150795165,0.5882931000118428,-0.1506469051666764,0.8721059642809781,0.48452377799971674,0.24198899148132613,0.3788536746522423,0.7995788007464667,0.4210903594995408,0.337124710867657,0.1765925245958308,0.8873369980121992,good_form
0.6238902264282163,0.21257081945890738,-0.023138018151133574,0.706068819882323,0.2133975532982641,0.4423623513675899,-0.3287566745779812,0.7010960225378725,0.29314586887204824,0.8721279070082173,-0.18817932550273175,0.9754754402088098,0.46595744283185525,0.41693568632745726,0.05416862937640034,0.7562604024524352,0.46090193381575867,0.3324247879272525,-0.28025109889042127,0.7733453561338123,0.49767481014129106,0.2056372766389542,-0.03393705809782567,0.927037245510731,0.6252831548350912,0.23099027969004354,-0.09978746350578992,0.7211917233025784,0.5254145160841198,0.7891114822081997,-0.35691621837941606,0.9297607315615928,0.7889462613106821,0.2180089010523228,-0.0727850442987441,1.0,0.32875664903594826,0.3253334435420697,0.2829193275590183,0.8204269303294915,0.7995556954701267,0.42785898048415855,0.3235721537001566,0.926332872723345,0.7242483146188707,0.392512080613713,0.3600868697376557,0.9718217854529999,0.19601210330138627,0.4896158203967444,0.16828890773973496,0.8892197240136899,0.7017248255152247,0.33326960633358826,-0.27479312039583687,0.997557971453728,0.6680639466016044,0.22844630678469216,0.26045688640780074,0.9520798393986207,0.23965926288231984,0.4872118743194584,-0.4381990637483942,0.8161036787169484,0.6470688326664576,0.8624162949190355,-0.42765941523481693,0.9701927895661465,0.6445581294070698,0.6504146862420342,-0.46515683553177223,0.7030724885881937,0.6767993491519187,0.803305195617348,-0.08218894486824906,0.9470481327426796,0.726998425988469,0.5864714677297769,-0.10617569225623405,0.9191241608559472,0.2525926391230322,0.6562031801620545,-0.23686412153449282,0.9693789905301985,0.2718313141818659,0.7120912715602463,-0.23907238751197749,0.8520557242860584,0.6426292461454618,0.3571732498860729,-0.483363341702162,0.8359961374569509,0.3802376723666909,0.1990016940670654,-0.13451485461953364,0.7849897841427085,0.4655976987339103,0.816299341931282,-0.17145828920233575,0.9865379417033064,0.598935076940984,0.6878082877435893,-0.49386357853046214,0.7540322407722715,0.37604239967004593,0.17528815250365698,0.28183442252206753,0.9052689014213571,0.4494746776588766,0.4632040777510858,-0.30018224417529654,0.8396615019488535,0.7140901678382594,0.7787631151652071,-0.2745963329565177,0.8757688999902354,0.5472580117261396,0.3587498777457616,-0.38718733420617396,0.9283453872083023,0.6170418499272868,0.2561163617937966,0.3910333861440888,0.7661791298240445,0.35598360772998255,0.7484971931015854,-0.5365532845209524,0.8099076593495774,0.5190119249034973,0.5870477222280495,-0.5136924351783413,0.8615149817294286,good_form
0.6778520516109939,0.7301734681757197,0.014215233435318473,0.981332111525826,0.18574927650689932,0.305296383309403,0.27643709074340184,0.856405912350894,0.7037724510976436,0.14867324048846495,0.36654252510530905,0.9183895834939829,0.23589982728397807,0.31581769410951965,-0.25297863525605613,0.8498371390274342,0.7701570825454449,0.15412973055827595,-0.10868637583855331,0.7787682016165322,0.5785898533835839,0.19726828383401038,0.29490661970926413,0.8656348549708262,0.7440945554140974,0.3354387643821112,-0.04671458987466387,1.0,0.32103703492595814,0.8664832937366163,0.02585894324559,0.7654190797776582,0.6557001514813933,0.46239884973744066,0.037992253626321665,0.8416158660582551,0.744413698270245,0.2667840168843815,0.4919160028275693,0.971182308097929,0.25236668134006973,0.5982575672421119,0.46834809858140836,0.7667897406325397,0.4670113363444219,0.6841130658552107,-0.22297736361019738,0.8992968220403794,0.4743292440421708,0.12177279994799328,-0.47331486967423964,0.798066996534342,0.6793113011452985,0.17137890783564858,-0.07846478205399082,0.6958000929808761,0.42571451453486564,0.8620509003703001,0.5216470755132367,0.7014649183839106,0.7373632627720453,0.8765553875852942,0.03772050968408407,0.824988294556137,0.5942641055814544,0.2732403419268726,-0.31654778052370985,0.9891980951417652,0.80261975384455,0.5673849531418191,-0.08136149119769648,0.8474203778860566,0.7339055991123999,0.8873883091252713,0.3635347136854433,0.8255926192302729,0.5025939048225672,0.2528876811386082,-0.15970052989813605,0.9645949555852145,0.36374286818923246,0.6612874824974158,0.2610392192317331,0.8947647525977535,0.2632059191502183,0.7131204487624492,-0.5217332840218899,0.8032532459669839,0.35183746292954,0.07820317696587602,0.2426710441061806,0.9993054757968647,0.44428943296197776,0.3515859423773814,-0.15903705579131697,0.908755622208664,0.7187941050927952,0.9074638832256166,0.25595462253338125,0.8017932458755581,0.6386014989342885,0.20379543716565196,0.3016706697800155,0.8551706216079452,0.6675376306958823,0.17834883887877181,0.02454457717637873,0.8704202751947934,0.6419144664820878,0.4778046472627844,0.4377733311059681,0.8960335644450471,0.3259343863862998,0.3918522918661526,-0.15523408840711958,1.0,0.7821651554164271,0.5139890445207521,-0.12536162908338913,0.7474786160423159,0.6730409216971904,0.10199380274712673,0.22150744289944668,1.0,0.5418347580507592,0.8820476790927048,-0.4384909013821829,0.8409179826380069,0.5220474963109593,0.3999874303111082,-0.35441539318262655,0.9517484748742912,good_form
